ID,Torneo,Tipo_Torneo,Player,Rondas,Equipo,Wins,Losses
NOf-1577,SpearPillar S/V Cart Tour #20,No-Oficial,romandino023,https://play.limitlesstcg.com/api/tournaments/65b84e3ef6974305e4cca8e4/pairings,"[{'id': 'iron-hands', 'name': 'Iron Hands', 'item': 'Clear Amulet', 'ability': 'Quark Drive', 'attacks': ['Wild Charge', 'Close Combat', 'Heavy Slam', 'Fake Out'], 'tera': 'Grass'}, {'id': 'torkoal', 'name': 'Torkoal', 'item': 'Charcoal', 'ability': 'Drought', 'attacks': ['Eruption', 'Weather Ball', 'Yawn', 'Earth Power'], 'tera': 'Fire'}, {'id': 'smeargle', 'name': 'Smeargle', 'item': 'Focus Sash', 'ability': 'Moody', 'attacks': ['Spore', 'Follow Me', 'Wide Guard', 'Decorate'], 'tera': 'Ghost'}, {'id': 'ogerpon-hearthflame', 'name': 'Hearthflame Mask Ogerpon', 'item': 'Hearthflame Mask', 'ability': 'Mold Breaker', 'attacks': ['Ivy Cudgel', 'Follow Me', 'Stomping Tantrum', 'Spiky Shield'], 'tera': 'Fire'}, {'id': 'farigiraf', 'name': 'Farigiraf', 'item': 'Sitrus Berry', 'ability': 'Armor Tail', 'attacks': ['Trick Room', 'Hyper Voice', 'Psychic Noise', 'Helping Hand'], 'tera': 'Water'}, {'id': 'ursaluna-bloodmoon', 'name': 'Bloodmoon Ursaluna', 'item': 'Life Orb', 'ability': ""Mind's Eye"", 'attacks': ['Hyper Voice', 'Earth Power', 'Blood Moon', 'Protect'], 'tera': 'Normal'}]",1,2
NOf-1578,SpearPillar S/V Cart Tour #20,No-Oficial,nuzzletcg,https://play.limitlesstcg.com/api/tournaments/65b84e3ef6974305e4cca8e4/pairings,"[{'id': 'amoonguss', 'name': 'Amoonguss', 'item': 'Sitrus Berry', 'ability': 'Regenerator', 'attacks': ['Rage Powder', 'Protect', 'Pollen Puff', 'Spore'], 'tera': 'Water'}, {'id': 'gholdengo', 'name': 'Gholdengo', 'item': 'Leftovers', 'ability': 'Good as Gold', 'attacks': ['Protect', 'Make It Rain', 'Shadow Ball', 'Nasty Plot'], 'tera': 'Fairy'}, {'id': 'ogerpon-wellspring', 'name': 'Wellspring Mask Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Spiky Shield', 'Ivy Cudgel', 'Follow Me', 'Horn Leech'], 'tera': 'Water'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Moonblast', 'Protect', 'Shadow Ball', 'Calm Mind'], 'tera': 'Grass'}, {'id': 'urshifu', 'name': 'Urshifu', 'item': 'Focus Sash', 'ability': 'Unseen Fist', 'attacks': ['Wicked Blow', 'Close Combat', 'Sucker Punch', 'Detect'], 'tera': 'Dark'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Safety Goggles', 'ability': 'Intimidate', 'attacks': ['Fake Out', 'Parting Shot', 'Flare Blitz', 'Knock Off'], 'tera': 'Ghost'}]",1,2
NOf-1579,SpearPillar S/V Cart Tour #20,No-Oficial,poltergeist6913,https://play.limitlesstcg.com/api/tournaments/65b84e3ef6974305e4cca8e4/pairings,"[{'id': 'tornadus', 'name': 'Tornadus', 'item': 'Rocky Helmet', 'ability': 'Prankster', 'attacks': ['Protect', 'Bleakwind Storm', 'Sunny Day', 'Tailwind'], 'tera': 'Steel'}, {'id': 'urshifu', 'name': 'Urshifu', 'item': 'Focus Sash', 'ability': 'Unseen Fist', 'attacks': ['Protect', 'Wicked Blow', 'Sucker Punch', 'Close Combat'], 'tera': 'Dark'}, {'id': 'raging-bolt', 'name': 'Raging Bolt', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Protect', 'Thunderbolt', 'Thunderclap', 'Draco Meteor'], 'tera': 'Electric'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Fake Out', 'Wood Hammer', 'Grassy Glide', 'High Horsepower'], 'tera': 'Fire'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Choice Specs', 'ability': 'Protosynthesis', 'attacks': ['Moonblast', 'Dazzling Gleam', 'Shadow Ball', 'Icy Wind'], 'tera': 'Fairy'}, {'id': 'ogerpon', 'name': 'Ogerpon', 'item': 'Hearthflame Mask', 'ability': 'Mold Breaker', 'attacks': ['Spiky Shield', 'Ivy Cudgel', 'Wood Hammer', 'Grassy Glide'], 'tera': 'Fire'}]",1,2
NOf-1580,SpearPillar S/V Cart Tour #20,No-Oficial,zayonvgc,https://play.limitlesstcg.com/api/tournaments/65b84e3ef6974305e4cca8e4/pairings,"[{'id': 'garganacl', 'name': 'Garganacl', 'item': 'Leftovers', 'ability': 'Purifying Salt', 'attacks': ['Protect', 'Salt Cure', 'Recover', 'Wide Guard'], 'tera': 'Normal'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Protect', 'Moonblast', 'Shadow Ball', 'Dazzling Gleam'], 'tera': 'Fairy'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Sitrus Berry', 'ability': 'Intimidate', 'attacks': ['Flare Blitz', 'Knock Off', 'Parting Shot', 'Fake Out'], 'tera': 'Water'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Wood Hammer', 'Grassy Glide', 'U-turn', 'Fake Out'], 'tera': 'Fire'}, {'id': 'landorus', 'name': 'Landorus', 'item': 'Life Orb', 'ability': 'Sheer Force', 'attacks': ['Protect', 'Earth Power', 'Sludge Bomb', 'Substitute'], 'tera': 'Poison'}, {'id': 'ogerpon-wellspring', 'name': 'Wellspring Mask Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Spiky Shield', 'Ivy Cudgel', 'Horn Leech', 'Follow Me'], 'tera': 'Water'}]",1,2
NOf-1581,SpearPillar S/V Cart Tour #20,No-Oficial,bsharah,https://play.limitlesstcg.com/api/tournaments/65b84e3ef6974305e4cca8e4/pairings,"[{'id': 'roaring-moon', 'name': 'Roaring Moon', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Protect', 'Knock Off', 'Acrobatics', 'Tailwind'], 'tera': 'Flying'}, {'id': 'amoonguss', 'name': 'Amoonguss', 'item': 'Sitrus Berry', 'ability': 'Regenerator', 'attacks': ['Pollen Puff', 'Clear Smog', 'Rage Powder', 'Spore'], 'tera': 'Water'}, {'id': 'entei', 'name': 'Entei', 'item': 'Assault Vest', 'ability': 'Inner Focus', 'attacks': ['Sacred Fire', 'Stomping Tantrum', 'Extreme Speed', 'Tera Blast'], 'tera': 'Fairy'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Mystic Water', 'ability': 'Unseen Fist', 'attacks': ['Protect', 'Surging Strikes', 'Close Combat', 'Aqua Jet'], 'tera': 'Water'}, {'id': 'landorus', 'name': 'Landorus', 'item': 'Life Orb', 'ability': 'Sheer Force', 'attacks': ['Protect', 'Earth Power', 'Sandsear Storm', 'Sludge Bomb'], 'tera': 'Poison'}, {'id': 'gholdengo', 'name': 'Gholdengo', 'item': 'Leftovers', 'ability': 'Good as Gold', 'attacks': ['Protect', 'Make It Rain', 'Shadow Ball', 'Nasty Plot'], 'tera': 'Dragon'}]",1,1
NOf-1582,SpearPillar S/V Cart Tour #20,No-Oficial,mrskeishah,https://play.limitlesstcg.com/api/tournaments/65b84e3ef6974305e4cca8e4/pairings,"[{'id': 'corviknight', 'name': 'Corviknight', 'item': 'Mental Herb', 'ability': 'Mirror Armor', 'attacks': ['Iron Defense', 'Body Press', 'Roost', 'Iron Head'], 'tera': 'Dragon'}, {'id': 'ogerpon', 'name': 'Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Horn Leech', 'Ivy Cudgel', 'Spiky Shield', 'Follow Me'], 'tera': 'Water'}, {'id': 'amoonguss', 'name': 'Amoonguss', 'item': 'Rocky Helmet', 'ability': 'Regenerator', 'attacks': ['Rage Powder', 'Pollen Puff', 'Spore', 'Sludge Bomb'], 'tera': 'Fire'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Safety Goggles', 'ability': 'Intimidate', 'attacks': ['Knock Off', 'Flare Blitz', 'Fake Out', 'Taunt'], 'tera': 'Dragon'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Dazzling Gleam', 'Shadow Ball', 'Protect', 'Calm Mind'], 'tera': 'Fire'}, {'id': 'ninetales-alola', 'name': 'Alolan Ninetales', 'item': 'Light Clay', 'ability': 'Snow Warning', 'attacks': ['Blizzard', 'Aurora Veil', 'Protect', 'Helping Hand'], 'tera': 'Ice'}]",1,3
NOf-1583,SpearPillar S/V Cart Tour #20,No-Oficial,johnnyboy015,https://play.limitlesstcg.com/api/tournaments/65b84e3ef6974305e4cca8e4/pairings,"[{'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Fake Out', 'Wood Hammer', 'High Horsepower', 'Grassy Glide'], 'tera': 'Fire'}, {'id': 'glimmora', 'name': 'Glimmora', 'item': 'Power Herb', 'ability': 'Toxic Debris', 'attacks': ['Spiky Shield', 'Meteor Beam', 'Sludge Bomb', 'Earth Power'], 'tera': 'Grass'}, {'id': 'gholdengo', 'name': 'Gholdengo', 'item': 'Leftovers', 'ability': 'Good as Gold', 'attacks': ['Protect', 'Make It Rain', 'Shadow Ball', 'Nasty Plot'], 'tera': 'Dragon'}, {'id': 'chien-pao', 'name': 'Chien-Pao', 'item': 'Focus Sash', 'ability': 'Sword of Ruin', 'attacks': ['Protect', 'Icicle Crash', 'Sacred Sword', 'Sucker Punch'], 'tera': 'Stellar'}, {'id': 'roaring-moon', 'name': 'Roaring Moon', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Protect', 'Knock Off', 'Acrobatics', 'Tailwind'], 'tera': 'Flying'}, {'id': 'ogerpon', 'name': 'Ogerpon', 'item': 'Hearthflame Mask', 'ability': 'Mold Breaker', 'attacks': ['Spiky Shield', 'Ivy Cudgel', 'Grassy Glide', 'Swords Dance'], 'tera': 'Fire'}]",1,3
NOf-1584,SpearPillar S/V Cart Tour #20,No-Oficial,microwave,https://play.limitlesstcg.com/api/tournaments/65b84e3ef6974305e4cca8e4/pairings,"[{'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Fake Out', 'Grassy Glide', 'Wood Hammer', 'U-turn'], 'tera': 'Fire'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Choice Specs', 'ability': 'Protosynthesis', 'attacks': ['Moonblast', 'Dazzling Gleam', 'Shadow Ball', 'Icy Wind'], 'tera': 'Fairy'}, {'id': 'walking-wake', 'name': 'Walking Wake', 'item': 'Covert Cloak', 'ability': 'Protosynthesis', 'attacks': ['Hydro Steam', 'Flamethrower', 'Draco Meteor', 'Protect'], 'tera': 'Fire'}, {'id': 'torkoal', 'name': 'Torkoal', 'item': 'Flame Plate', 'ability': 'Drought', 'attacks': ['Eruption', 'Heat Wave', 'Helping Hand', 'Protect'], 'tera': 'Fire'}, {'id': 'ogerpon', 'name': 'Ogerpon', 'item': 'Hearthflame Mask', 'ability': 'Mold Breaker', 'attacks': ['Ivy Cudgel', 'Follow Me', 'Spiky Shield', 'Grassy Glide'], 'tera': 'Fire'}, {'id': 'articuno-galar', 'name': 'Galarian Articuno', 'item': 'Room Service', 'ability': 'Competitive', 'attacks': ['Freezing Glare', 'Tera Blast', 'Trick Room', 'Protect'], 'tera': 'Ground'}]",1,2
NOf-1585,SpearPillar S/V Cart Tour #20,No-Oficial,martinique,https://play.limitlesstcg.com/api/tournaments/65b84e3ef6974305e4cca8e4/pairings,"[{'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Choice Specs', 'ability': 'Protosynthesis', 'attacks': ['Shadow Ball', 'Dazzling Gleam', 'Icy Wind', 'Moonblast'], 'tera': 'Fairy'}, {'id': 'gholdengo', 'name': 'Gholdengo', 'item': 'Leftovers', 'ability': 'Good as Gold', 'attacks': ['Make It Rain', 'Shadow Ball', 'Nasty Plot', 'Protect'], 'tera': 'Dragon'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Assault Vest', 'ability': 'Intimidate', 'attacks': ['Flare Blitz', 'Snarl', 'U-turn', 'Fake Out'], 'tera': 'Grass'}, {'id': 'ogerpon', 'name': 'Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Spiky Shield', 'Follow Me', 'Ivy Cudgel', 'Horn Leech'], 'tera': 'Water'}, {'id': 'urshifu', 'name': 'Urshifu', 'item': 'Focus Sash', 'ability': 'Unseen Fist', 'attacks': ['Close Combat', 'Wicked Blow', 'Sucker Punch', 'Detect'], 'tera': 'Dark'}, {'id': 'tornadus', 'name': 'Tornadus', 'item': 'Rocky Helmet', 'ability': 'Prankster', 'attacks': ['Bleakwind Storm', 'Tailwind', 'Rain Dance', 'Protect'], 'tera': 'Steel'}]",1,4
NOf-1586,SpearPillar S/V Cart Tour #20,No-Oficial,bowdeniscomp,https://play.limitlesstcg.com/api/tournaments/65b84e3ef6974305e4cca8e4/pairings,"[{'id': 'tornadus', 'name': 'Tornadus', 'item': 'Covert Cloak', 'ability': 'Prankster', 'attacks': ['Bleakwind Storm', 'Tailwind', 'Rain Dance', 'Taunt'], 'tera': 'Steel'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['Surging Strikes', 'Close Combat', 'U-turn', 'Aqua Jet'], 'tera': 'Water'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Grassy Glide', 'Wood Hammer', 'High Horsepower', 'Fake Out'], 'tera': 'Fire'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Safety Goggles', 'ability': 'Intimidate', 'attacks': ['Flare Blitz', 'Knock Off', 'Parting Shot', 'Fake Out'], 'tera': 'Ghost'}, {'id': 'raging-bolt', 'name': 'Raging Bolt', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Thunderbolt', 'Thunderclap', 'Dragon Pulse', 'Protect'], 'tera': 'Fairy'}, {'id': 'gholdengo', 'name': 'Gholdengo', 'item': 'Leftovers', 'ability': 'Good as Gold', 'attacks': ['Make It Rain', 'Shadow Ball', 'Nasty Plot', 'Protect'], 'tera': 'Steel'}]",1,3
NOf-1587,SpearPillar S/V Cart Tour #20,No-Oficial,mateordgz,https://play.limitlesstcg.com/api/tournaments/65b84e3ef6974305e4cca8e4/pairings,"[{'id': 'urshifu', 'name': 'Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['Wicked Blow', 'Close Combat', 'U-turn', 'Poison Jab'], 'tera': 'Stellar'}, {'id': 'indeedee-f', 'name': 'Indeedee ♀', 'item': 'Rocky Helmet', 'ability': 'Psychic Surge', 'attacks': ['Dazzling Gleam', 'Helping Hand', 'Follow Me', 'Trick Room'], 'tera': 'Fairy'}, {'id': 'hatterene', 'name': 'Hatterene', 'item': 'Life Orb', 'ability': 'Magic Bounce', 'attacks': ['Expanding Force', 'Dazzling Gleam', 'Trick Room', 'Protect'], 'tera': 'Fire'}, {'id': 'gallade', 'name': 'Gallade', 'item': 'Clear Amulet', 'ability': 'Sharpness', 'attacks': ['Psycho Cut', 'Sacred Sword', 'Trick Room', 'Wide Guard'], 'tera': 'Grass'}, {'id': 'torkoal', 'name': 'Torkoal', 'item': 'Choice Specs', 'ability': 'Drought', 'attacks': ['Eruption', 'Heat Wave', 'Weather Ball', 'Earth Power'], 'tera': 'Fire'}, {'id': 'ursaluna', 'name': 'Ursaluna', 'item': 'Flame Orb', 'ability': 'Guts', 'attacks': ['Headlong Rush', 'Facade', 'Swords Dance', 'Protect'], 'tera': 'Fairy'}]",1,3
NOf-1588,SpearPillar S/V Cart Tour #20,No-Oficial,mammothvgc,https://play.limitlesstcg.com/api/tournaments/65b84e3ef6974305e4cca8e4/pairings,"[{'id': 'whimsicott', 'name': 'Whimsicott', 'item': 'Covert Cloak', 'ability': 'Prankster', 'attacks': ['Energy Ball', 'Tailwind', 'Sunny Day', 'Beat Up'], 'tera': 'Fire'}, {'id': 'terrakion', 'name': 'Terrakion', 'item': 'Clear Amulet', 'ability': 'Justified', 'attacks': ['Rock Slide', 'Close Combat', 'Upper Hand', 'Protect'], 'tera': 'Grass'}, {'id': 'dondozo', 'name': 'Dondozo', 'item': 'Leftovers', 'ability': 'Unaware', 'attacks': ['Wave Crash', 'Earthquake', 'Tera Blast', 'Protect'], 'tera': 'Flying'}, {'id': 'tatsugiri-stretchy', 'name': 'Tatsugiri Stretchy Form', 'item': 'Ability Shield', 'ability': 'Commander', 'attacks': ['Draco Meteor', 'Muddy Water', 'Helping Hand', 'Protect'], 'tera': 'Steel'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Moonblast', 'Shadow Ball', 'Icy Wind', 'Protect'], 'tera': 'Stellar'}, {'id': 'chi-yu', 'name': 'Chi-Yu', 'item': 'Focus Sash', 'ability': 'Beads of Ruin', 'attacks': ['Heat Wave', 'Snarl', 'Overheat', 'Protect'], 'tera': 'Fire'}]",1,3
NOf-1589,SpearPillar S/V Cart Tour #20,No-Oficial,cereales,https://play.limitlesstcg.com/api/tournaments/65b84e3ef6974305e4cca8e4/pairings,"[{'id': 'gouging-fire', 'name': 'Gouging Fire', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Breaking Swipe', 'Heat Crash', 'Howl', 'Burning Bulwark'], 'tera': 'Fairy'}, {'id': 'annihilape', 'name': 'Annihilape', 'item': 'Leftovers', 'ability': 'Defiant', 'attacks': ['Drain Punch', 'Rage Fist', 'Bulk Up', 'Protect'], 'tera': 'Water'}, {'id': 'ting-lu', 'name': 'Ting-Lu', 'item': 'Rocky Helmet', 'ability': 'Vessel of Ruin', 'attacks': ['Stomping Tantrum', 'Snarl', 'Sand Tomb', 'Taunt'], 'tera': 'Poison'}, {'id': 'ogerpon-wellspring', 'name': 'Wellspring Mask Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Ivy Cudgel', 'Horn Leech', 'Follow Me', 'Spiky Shield'], 'tera': 'Water'}, {'id': 'corviknight', 'name': 'Corviknight', 'item': 'Sitrus Berry', 'ability': 'Mirror Armor', 'attacks': ['Roost', 'Tailwind', 'Brave Bird', 'Iron Head'], 'tera': 'Dragon'}, {'id': 'landorus', 'name': 'Landorus', 'item': 'Life Orb', 'ability': 'Sheer Force', 'attacks': ['Earth Power', 'Sludge Bomb', 'Substitute', 'Protect'], 'tera': 'Steel'}]",1,2
NOf-1590,SpearPillar S/V Cart Tour #20,No-Oficial,pixiefruitz,https://play.limitlesstcg.com/api/tournaments/65b84e3ef6974305e4cca8e4/pairings,"[{'id': 'hatterene', 'name': 'Hatterene', 'item': 'Clear Amulet', 'ability': 'Magic Bounce', 'attacks': ['Expanding Force', 'Dazzling Gleam', 'Trick Room', 'Protect'], 'tera': 'Fire'}, {'id': 'torkoal', 'name': 'Torkoal', 'item': 'Charcoal', 'ability': 'Drought', 'attacks': ['Heat Wave', 'Eruption', 'Earth Power', 'Protect'], 'tera': 'Fire'}, {'id': 'ursaluna', 'name': 'Ursaluna', 'item': 'Flame Orb', 'ability': 'Guts', 'attacks': ['Facade', 'High Horsepower', 'Brick Break', 'Protect'], 'tera': 'grass'}, {'id': 'indeedee-f', 'name': 'Indeedee ♀', 'item': 'Psychic Seed', 'ability': 'Psychic Surge', 'attacks': ['Dazzling Gleam', 'Follow Me', 'Trick Room', 'Helping Hand'], 'tera': 'Fairy'}, {'id': 'lilligant-hisui', 'name': 'Hisuian Lilligant', 'item': 'Focus Sash', 'ability': 'Chlorophyll', 'attacks': ['Solar Blade', 'After You', 'Sleep Powder', 'Close Combat'], 'tera': 'Fire'}, {'id': 'kingambit', 'name': 'Kingambit', 'item': 'Assault Vest', 'ability': 'Defiant', 'attacks': ['Kowtow Cleave', 'Low Kick', 'Iron Head', 'Sucker Punch'], 'tera': 'Dragon'}]",1,1
NOf-1591,SpearPillar S/V Cart Tour #20,No-Oficial,kuany,https://play.limitlesstcg.com/api/tournaments/65b84e3ef6974305e4cca8e4/pairings,"[{'id': 'dondozo', 'name': 'Dondozo', 'item': 'Leftovers', 'ability': 'Unaware', 'attacks': ['Body Press', 'Order Up', 'Wave Crash', 'Protect'], 'tera': 'Fighting'}, {'id': 'tatsugiri-droopy', 'name': 'Tatsugiri Droopy Form', 'item': 'Toxic Orb', 'ability': 'Commander', 'attacks': ['Draco Meteor', 'Taunt', 'Endure', 'Protect'], 'tera': 'Ghost'}, {'id': 'cresselia', 'name': 'Cresselia', 'item': 'Sitrus Berry', 'ability': 'Levitate', 'attacks': ['Stored Power', 'Trick Room', 'Lunar Blessing', 'Psych Up'], 'tera': 'Fairy'}, {'id': 'ursaluna', 'name': 'Ursaluna', 'item': 'Flame Orb', 'ability': 'Guts', 'attacks': ['Facade', 'Headlong Rush', 'Earthquake', 'Protect'], 'tera': 'Ghost'}, {'id': 'annihilape', 'name': 'Annihilape', 'item': 'Choice Scarf', 'ability': 'Defiant', 'attacks': ['Final Gambit', 'Close Combat', 'Rage Fist', 'U-turn'], 'tera': 'Ghost'}, {'id': 'regieleki', 'name': 'Regieleki', 'item': 'Life Orb', 'ability': 'Transistor', 'attacks': ['Extreme Speed', 'Volt Switch', 'Explosion', 'Protect'], 'tera': 'Normal'}]",1,3
NOf-1592,SpearPillar S/V Cart Tour #20,No-Oficial,gutico89,https://play.limitlesstcg.com/api/tournaments/65b84e3ef6974305e4cca8e4/pairings,"[{'id': 'incineroar', 'name': 'Incineroar', 'item': 'Assault Vest', 'ability': 'Intimidate', 'attacks': ['Fake Out', 'Flare Blitz', 'Knock Off', 'U-turn'], 'tera': 'Grass'}, {'id': 'farigiraf', 'name': 'Farigiraf', 'item': 'Sitrus Berry', 'ability': 'Armor Tail', 'attacks': ['Psychic', 'Dazzling Gleam', 'Trick Room', 'Helping Hand'], 'tera': 'Fairy'}, {'id': 'ursaluna-bloodmoon', 'name': 'Bloodmoon Ursaluna', 'item': 'Life Orb', 'ability': ""Mind's Eye"", 'attacks': ['Blood Moon', 'Hyper Voice', 'Earth Power', 'Protect'], 'tera': 'Normal'}, {'id': 'ogerpon-wellspring', 'name': 'Wellspring Mask Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Ivy Cudgel', 'Horn Leech', 'Follow Me', 'Spiky Shield'], 'tera': 'Water'}, {'id': 'urshifu', 'name': 'Urshifu', 'item': 'Focus Sash', 'ability': 'Unseen Fist', 'attacks': ['Wicked Blow', 'Close Combat', 'Sucker Punch', 'Detect'], 'tera': 'Dark'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Choice Specs', 'ability': 'Protosynthesis', 'attacks': ['Moonblast', 'Dazzling Gleam', 'Shadow Ball', 'Icy Wind'], 'tera': 'Fairy'}]",1,6
NOf-1593,SpearPillar S/V Cart Tour #20,No-Oficial,acadiez,https://play.limitlesstcg.com/api/tournaments/65b84e3ef6974305e4cca8e4/pairings,"[{'id': 'tornadus', 'name': 'Tornadus', 'item': 'Sitrus Berry', 'ability': 'Prankster', 'attacks': ['Protect', 'Tailwind', 'Bleakwind Storm', 'Sunny Day'], 'tera': 'Ghost'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Choice Specs', 'ability': 'Protosynthesis', 'attacks': ['Dazzling Gleam', 'Moonblast', 'Shadow Ball', 'Power Gem'], 'tera': 'Fairy'}, {'id': 'chi-yu', 'name': 'Chi-Yu', 'item': 'Leftovers', 'ability': 'Beads of Ruin', 'attacks': ['Protect', 'Heat Wave', 'Dark Pulse', 'Snarl'], 'tera': 'Ghost'}, {'id': 'landorus-therian', 'name': 'Landorus Therian', 'item': 'Choice Scarf', 'ability': 'Intimidate', 'attacks': ['U-turn', 'Stomping Tantrum', 'Rock Slide', 'Tera Blast'], 'tera': 'Flying'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Meadow Plate', 'ability': 'Grassy Surge', 'attacks': ['Protect', 'Fake Out', 'Grassy Glide', 'Wood Hammer'], 'tera': 'Fire'}, {'id': 'iron-hands', 'name': 'Iron Hands', 'item': 'Assault Vest', 'ability': 'Quark Drive', 'attacks': ['Fake Out', 'Drain Punch', 'Wild Charge', 'Heavy Slam'], 'tera': 'Grass'}]",1,6
NOf-1594,SpearPillar S/V Cart Tour #20,No-Oficial,johnnybravosr,https://play.limitlesstcg.com/api/tournaments/65b84e3ef6974305e4cca8e4/pairings,"[{'id': 'ninetales', 'name': 'Ninetales', 'item': 'Eject Pack', 'ability': 'Drought', 'attacks': ['Overheat', 'Helping Hand', 'Will-O-Wisp', 'Roar'], 'tera': 'Water'}, {'id': 'venusaur', 'name': 'Venusaur', 'item': 'Wide Lens', 'ability': 'Chlorophyll', 'attacks': ['Giga Drain', 'Weather Ball', 'Sleep Powder', 'Protect'], 'tera': 'Fire'}, {'id': 'chi-yu', 'name': 'Chi-Yu', 'item': 'Choice Specs', 'ability': 'Beads of Ruin', 'attacks': ['Heat Wave', 'Overheat', 'Snarl', 'Dark Pulse'], 'tera': 'Ghost'}, {'id': 'walking-wake', 'name': 'Walking Wake', 'item': 'Life Orb', 'ability': 'Protosynthesis', 'attacks': ['Hydro Steam', 'Flamethrower', 'Draco Meteor', 'Protect'], 'tera': 'Poison'}, {'id': 'whimsicott', 'name': 'Whimsicott', 'item': 'Focus Sash', 'ability': 'Prankster', 'attacks': ['Moonblast', 'Tailwind', 'Sunny Day', 'Protect'], 'tera': 'Dark'}, {'id': 'landorus-therian', 'name': 'Landorus Therian', 'item': 'Choice Scarf', 'ability': 'Intimidate', 'attacks': ['Stomping Tantrum', 'Rock Slide', 'Tera Blast', 'U-turn'], 'tera': 'Flying'}]",1,3
